wind_plant,wind_speed (m/s),wind_dir,temp,pressure,latitude,longitude,Turbine Model,Tower Height,Rotor Diameter,Production Year,START m/s,STOP  m/s,Real Prod(mwh),Service,MaxLimit,pred4
Unit3,7.8,329,3.2,989,48.3707,27.0547,0,65,66,2000,2.5,25,0.8212000000003172,0.0,1.0,0.8212000000003172
Unit3,7.7,327,1.8,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.690599999999904,0.0,1.0,0.690599999999904
Unit3,6.6,335,2.5,990,48.3707,27.0547,0,65,66,2000,2.5,25,0.458400000000438,0.0,1.0,0.458400000000438
Unit3,6.5,333,1.2,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.2305999999998675,0.0,1.0,0.2305999999998675
Unit3,5.4,338,1.7,991,48.3707,27.0547,0,65,66,2000,2.5,25,0.1787999999996827,0.0,1.0,0.1787999999996827
Unit3,5.1,333,0.3,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.1018000000003667,0.0,1.0,0.1018000000003667
Unit3,4.1,340,1.1,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0307999999995445,0.0,1.0,0.0307999999995445
Unit3,4.1,338,-0.7,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0046000000002095,0.0,1.0,0.0046000000002095
Unit3,3.5,10,-0.2,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0007999999997991,0.0,1.0,0.0007999999997991
Unit3,3.2,24,-1.9,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0097999999998137,0.0,1.0,0.0097999999998137
Unit3,1.3,39,-1.3,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0026000000007115,0.0,1.0,0.0026000000007115
Unit3,3.2,146,-0.7,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.000199999999495,0.0,1.0,0.0001999999995496
Unit3,2.2,148,-1.4,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0029999999997016,0.0,1.0,0.0029999999997016
Unit3,4.6,156,-0.2,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0152000000007319,0.0,1.0,0.0152000000007319
Unit3,5.4,148,-0.8,991,48.3707,27.0547,0,65,66,2000,2.5,25,0.0227999999997337,0.0,1.0,0.0227999999997337
Unit3,6.3,159,-1.0,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0132000000003245,0.0,1.0,0.0132000000003245
Unit3,6.8,149,-0.3,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.039799999999559,0.0,1.0,0.039799999999559
Unit3,6.0,147,-0.6,991,48.3707,27.0547,0,65,66,2000,2.5,25,0.0547999999998864,0.0,1.0,0.0547999999998864
Unit3,7.3,156,-0.9,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.1112000000002808,0.0,1.0,0.1112000000002808
Unit3,5.6,153,0.4,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.1289999999999054,0.0,1.0,0.1289999999999054
Unit3,5.0,149,0.1,991,48.3707,27.0547,0,65,66,2000,2.5,25,0.1170000000001891,0.0,1.0,0.1170000000001891
Unit3,4.0,132,-0.3,989,48.3707,27.0547,0,65,66,2000,2.5,25,0.0842000000002372,0.0,1.0,0.0842000000002372
Unit3,3.3,155,1.5,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0753999999997176,0.0,1.0,0.0753999999997176
Unit3,2.6,189,2.0,991,48.3707,27.0547,0,65,66,2000,2.5,25,0.0457999999998719,0.0,1.0,0.0457999999998719
Unit3,2.8,135,0.5,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0007999999997991,0.0,1.0,0.0007999999997991
Unit3,2.4,147,2.1,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0002000000004045,0.0,1.0,0.000200000000359
Unit3,2.5,282,2.0,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0,0.0,1.0,0.0
Unit3,1.9,180,-0.2,989,48.3707,27.0547,0,65,66,2000,2.5,25,0.0,0.0,1.0,0.0
Unit3,2.6,118,1.4,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.002599999999802,0.0,1.0,0.002599999999802
Unit3,3.9,310,2.6,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0020000000004074,0.0,1.0,0.0020000000004074
Unit3,3.6,152,0.8,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0007999999997991,0.0,1.0,0.0007999999997991
Unit3,3.7,123,1.0,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0007999999997991,0.0,1.0,0.0007999999997991
Unit3,1.3,29,1.3,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0047999999997045,0.0,1.0,0.0047999999997045
Unit3,4.7,138,-0.4,995,48.3707,27.0547,0,65,66,2000,2.5,25,0.0018000000000029,0.0,1.0,0.0018000000000029
Unit3,5.0,124,0.4,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0072000000000116,0.0,1.0,0.0072000000000116
Unit3,4.2,128,0.0,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0124000000005253,0.0,1.0,0.0124000000005253
Unit3,4.3,112,0.2,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0201999999999316,0.0,1.0,0.0201999999999316
Unit3,5.0,115,0.2,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0374000000001615,0.0,1.0,0.0374000000001615
Unit3,5.8,126,0.0,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.0345999999999548,0.0,1.0,0.0345999999999548
Unit3,5.7,117,-0.3,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0663999999997031,0.0,1.0,0.0663999999997031
Unit3,5.6,119,-0.2,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.0659999999998035,0.0,1.0,0.0659999999998035
Unit3,6.8,127,-0.2,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.0838000000003376,0.0,1.0,0.0838000000003376
Unit3,4.8,107,-3.6,995,48.3707,27.0547,0,65,66,2000,2.5,25,0.1268000000000029,0.0,1.0,0.1268000000000029
Unit3,6.2,120,-0.4,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.1809999999995852,0.0,1.0,0.1809999999995852
Unit3,7.3,128,-0.6,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.142800000000534,0.0,1.0,0.142800000000534
Unit3,8.0,133,-0.8,995,48.3707,27.0547,0,65,66,2000,2.5,25,0.2055999999993218,0.0,1.0,0.2055999999993218
Unit3,7.0,125,0.0,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.2888000000002648,0.0,1.0,0.2888000000002648
Unit3,8.2,132,1.0,991,48.3707,27.0547,0,65,66,2000,2.5,25,0.2948000000005777,0.0,1.0,0.2948000000005777
Unit3,8.1,134,0.1,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.3075999999991836,0.0,1.0,0.3075999999991836
Unit3,8.1,127,-0.3,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.3834000000006199,0.0,1.0,0.3834000000006199
Unit3,9.2,138,1.0,990,48.3707,27.0547,0,65,66,2000,2.5,25,0.4507999999996173,0.0,1.0,0.4507999999996173
Unit3,10.0,144,-0.6,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.6837999999997919,0.0,1.0,0.6837999999997919
Unit3,9.8,140,-0.1,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.6464000000005399,0.0,1.0,0.6464000000005399
Unit3,9.2,144,0.7,990,48.3707,27.0547,0,65,66,2000,2.5,25,0.7042000000001281,0.0,1.0,0.7042000000001281
Unit3,10.2,143,-0.5,994,48.3707,27.0547,0,65,66,2000,2.5,25,0.5119999999997162,0.0,1.0,0.5119999999997162
Unit3,10.0,143,0.2,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.4196000000001731,0.0,1.0,0.4196000000001731
Unit3,10.4,148,0.2,992,48.3707,27.0547,0,65,66,2000,2.5,25,0.2874000000001615,0.0,1.0,0.2874000000001615
Unit3,10.4,148,-0.1,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.2749999999996362,0.0,1.0,0.2749999999996362
Unit3,10.2,145,1.1,991,48.3707,27.0547,0,65,66,2000,2.5,25,0.0,0.0,1.0,0.0
Unit3,10.5,152,2.1,988,48.3707,27.0547,0,65,66,2000,2.5,25,0.1484000000000378,0.0,1.0,0.1484000000000378
Unit3,10.0,149,0.4,993,48.3707,27.0547,0,65,66,2000,2.5,25,0.131800000000112,0.0,1.0,0.131800000000112
Unit3,9.7,149,2.1,990,48.3707,27.0547,0,65,66,2000,2.5,25,0.0,0.0,1.0,0.0
Unit3,9.9,151,2.3,989,48.3707,27.0547,0,65,66,2000,2.5,25,0.0,0.0,1.0,0.0
Unit3,10.9,152,2.4,989,48.3707,27.0547,0,65,66,2000,2.5,25,0.0,0.0,1.0,0.0
Unit3,9.5,152,3.1,988,48.3707,27.0547,0,65,66,2000,2.5,25,0.0,0.0,1.0,0.0
Unit3,10.5,156,3.5,987,48.3707,27.0547,0,65,66,2000,2.5,25,0.0747999999994135,0.0,1.0,0.0747999999994135
Unit3,12.3,158,3.9,987,48.3707,27.0547,0,65,66,2000,2.5,25,0.0338000000001557,0.0,1.0,0.0338000000001557
Unit3,9.5,155,4.0,987,48.3707,27.0547,0,65,66,2000,2.5,25,0.473800000000665,0.0,1.0,0.473800000000665
Unit3,11.2,164,4.6,987,48.3707,27.0547,0,65,66,2000,2.5,25,0.6289999999999054,0.0,1.0,0.6289999999999054
Unit3,11.0,153,3.9,986,48.3707,27.0547,0,65,66,2000,2.5,25,0.552599999999984,0.0,1.0,0.552599999999984
Unit3,10.9,162,5.2,986,48.3707,27.0547,0,65,66,2000,2.5,25,0.6049999999995634,0.0,1.0,0.6049999999995634
Unit3,13.1,162,5.7,985,48.3707,27.0547,0,65,66,2000,2.5,25,0.86620000000039,0.0,1.0,0.86620000000039
Unit3,13.2,164,5.7,985,48.3707,27.0547,0,65,66,2000,2.5,25,0.6833999999998923,0.0,1.0,0.6833999999998923
Unit3,10.6,157,5.6,985,48.3707,27.0547,0,65,66,2000,2.5,25,0.8332000000000335,0.0,1.0,0.8332000000000335
Unit3,10.5,163,5.4,980,48.3707,27.0547,0,65,66,2000,2.5,25,0.8544000000001688,0.0,1.0,0.8544000000001688
Unit3,11.4,159,5.2,984,48.3707,27.0547,0,65,66,2000,2.5,25,0.7265999999999622,0.0,1.0,0.7265999999999622
Unit3,11.6,158,5.2,984,48.3707,27.0547,0,65,66,2000,2.5,25,0.738800000000083,0.0,1.0,0.738800000000083
Unit3,13.1,157,5.1,984,48.3707,27.0547,0,65,66,2000,2.5,25,0.8035999999992782,0.0,1.0,0.8035999999992782
Unit3,12.2,155,5.3,983,48.3707,27.0547,0,65,66,2000,2.5,25,0.8384000000005472,0.0,1.0,0.8384000000005472
Unit3,13.1,153,5.6,984,48.3707,27.0547,0,65,66,2000,2.5,25,0.870600000000195,0.0,1.0,0.870600000000195
Unit3,13.5,155,4.5,984,48.3707,27.0547,0,65,66,2000,2.5,25,0.8717999999998938,0.0,1.0,0.8717999999998938
Unit3,13.1,152,4.0,986,48.3707,27.0547,0,65,66,2000,2.5,25,0.6391999999996187,0.0,1.0,0.6391999999996187
Unit4,6.7,223,4.6,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.40064
Unit4,6.6,227,4.3,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3405600000000001
Unit4,6.6,229,4.2,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3363400000000001
Unit4,6.6,231,4.2,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.33869
Unit4,6.1,236,4.0,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3219299999999998
Unit4,5.5,251,3.6,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2233499999999999
Unit4,5.2,272,3.7,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1541400000000001
Unit4,5.2,292,3.9,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.166629999999987
Unit4,5.3,304,4.7,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2652400000000002
Unit4,5.7,309,7.0,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4797220000000027
Unit4,5.3,316,9.5,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.32061
Unit4,4.5,320,11.3,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.13169
Unit4,4.2,320,12.2,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1568559999999931
Unit4,4.3,318,12.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1781499999999939
Unit4,4.7,316,11.8,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1343980000000048
Unit4,5.5,318,10.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.27721
Unit4,6.4,323,8.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4193800000000001
Unit4,6.8,328,7.1,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3919899999999998
Unit4,7.1,331,6.8,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4307899999999999
Unit4,7.0,332,6.7,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3031399999999999
Unit4,7.0,334,6.6,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.28934
Unit4,7.4,338,6.6,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3873000000000001
Unit4,7.7,343,6.7,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.5468199999999998
Unit4,7.4,345,6.7,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.5379600000000003
Unit4,7.0,334,6.0,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3050299999999999
Unit4,6.9,337,5.7,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2701699999999999
Unit4,6.9,332,5.9,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3129299999999999
Unit4,6.9,332,6.1,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3180699999999999
Unit4,7.0,330,6.0,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3764
Unit4,7.0,331,6.0,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.35027
Unit4,6.7,327,5.5,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.49479
Unit4,6.7,330,5.3,992,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.5223599999999999
Unit4,6.6,322,4.6,992,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2887099999999999
Unit4,6.4,332,4.9,992,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4557800000000001
Unit4,6.6,332,4.6,992,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.46098
Unit4,5.9,327,5.4,992,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4052700000000001
Unit4,5.7,328,4.7,992,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.50784
Unit4,4.8,318,5.6,992,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1261680000000047
Unit4,5.0,318,4.2,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1465399999999999
Unit4,4.1,315,4.6,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1179899999999978
Unit4,3.5,313,2.1,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1124079999999979
Unit4,2.4,303,1.2,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1715700000000001
Unit4,1.1,311,0.3,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1329999999999999
Unit4,2.2,210,0.5,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1489999999999999
Unit4,2.8,198,-1.6,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2140719999999965
Unit4,7.1,195,0.8,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1585299999999998
Unit4,7.1,196,-1.1,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1446499999999999
Unit4,8.7,193,1.2,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6296599999999998
Unit4,8.8,202,-0.4,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.59117
Unit4,8.2,206,0.4,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.10861
Unit4,8.4,210,1.6,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.28167
Unit4,9.0,212,0.0,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7838999999999997
Unit4,8.9,216,1.4,983,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.81297
Unit4,8.7,225,2.4,981,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6021100000000001
Unit4,9.1,221,1.3,981,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6562399999999999
Unit4,9.3,218,2.1,980,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6868499999999998
Unit4,9.9,217,4.1,979,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6689699999999995
Unit4,10.6,217,3.6,979,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7708799999999999
Unit4,10.6,221,4.7,978,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.67911
Unit4,9.5,228,7.2,977,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2332499999999999
Unit4,8.9,222,7.1,976,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3426200000000003
Unit4,8.4,229,7.0,976,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2710600000000001
Unit4,8.5,254,11.1,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3452799999999999
Unit4,8.7,251,10.3,974,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2798499999999999
Unit4,8.3,255,7.2,974,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3801600000000002
Unit4,8.7,268,8.4,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6260200000000001
Unit4,8.2,263,7.5,974,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.47186
Unit4,7.4,261,6.0,974,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3335799999999999
Unit4,7.7,257,5.9,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2159699999999999
Unit4,7.5,268,5.0,974,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.33909
Unit4,6.9,271,4.5,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.226710000000005
Unit4,7.6,261,6.0,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2881299999999997
Unit4,7.8,280,4.3,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.5751200000000005
Unit4,8.0,284,4.1,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6153800000000001
Unit4,6.9,277,5.0,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2681900000000051
Unit4,8.2,293,4.0,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7762999999999998
Unit4,10.3,300,5.0,976,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6757300000000002
Unit4,7.4,306,4.1,975,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4878600000000002
Unit4,10.2,309,4.5,977,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6151700000000002
Unit4,10.8,305,4.3,978,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4796300000000002
Unit4,10.1,311,4.4,978,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.5606600000000005
Unit4,9.1,307,4.2,979,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2041199999999998
Unit4,10.9,308,4.2,980,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9753699999999996
Unit4,11.9,309,4.8,980,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,1.0298899999999998
Unit4,11.7,316,5.2,981,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,1.0150800000000002
Unit4,9.8,307,4.5,981,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9498399999999998
Unit4,11.4,325,3.4,983,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,1.0603299999999998
Unit4,8.8,317,4.7,982,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.61128
Unit4,8.8,331,3.6,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.80826
Unit4,7.4,333,1.6,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6022899999999997
Unit4,7.1,328,3.2,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4321000000000001
Unit4,6.4,331,1.5,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4857000000000002
Unit4,4.7,345,0.3,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1703599999999999
Unit4,5.7,348,1.3,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.6298499999999996
Unit4,5.5,341,0.7,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3945759999999981
Unit4,0.4,326,-1.5,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4999699999999999
Unit4,4.0,305,0.0,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2811599999999999
Unit4,2.3,340,-2.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3569819999999963
Unit4,3.3,180,-3.1,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3762299999999998
Unit4,0.3,108,0.2,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1552300000000001
Unit4,0.4,207,-2.6,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2745639999999932
Unit4,6.6,176,-1.5,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.37759
Unit4,3.7,139,0.1,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.12546
Unit4,5.0,163,-1.0,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.13419
Unit4,7.5,170,-1.4,983,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.4953700000000001
Unit4,4.9,159,0.8,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.0908699999999999
Unit4,5.2,171,0.0,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.09121
Unit4,5.3,168,0.3,983,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1173099999999999
Unit4,3.5,155,2.2,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1748499999999998
Unit4,4.0,160,1.1,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.15
Unit4,3.6,122,0.9,982,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1849299999999999
Unit4,3.2,136,1.3,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1804599999999999
Unit4,3.9,149,1.3,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1700579999999972
Unit4,4.2,101,0.1,983,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.0631599999999999
Unit4,3.9,125,-0.4,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.09131
Unit4,5.1,149,-0.8,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1161100000000065
Unit4,4.0,99,-0.4,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.0784799999999999
Unit4,5.0,137,-0.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.0828580000000037
Unit4,5.1,148,-0.2,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1114300000000065
Unit4,4.1,96,-1.0,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.10797
Unit4,4.7,135,0.0,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.06581
Unit4,5.1,129,0.1,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.09203
Unit4,4.1,90,-2.0,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.12886
Unit4,6.4,105,0.1,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.22072
Unit4,5.5,117,0.0,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1800780000000154
Unit4,4.4,84,-3.3,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1319939999999956
Unit4,6.0,114,-0.7,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.15686
Unit4,6.1,116,-0.4,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2304240000000146
Unit4,4.7,90,-3.7,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1218940000000066
Unit4,7.1,111,-0.3,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3670040000000148
Unit4,6.5,113,-1.2,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2686699999999998
Unit4,4.6,100,-3.1,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1417739999999922
Unit4,7.0,119,0.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3270299999999998
Unit4,6.9,112,-1.0,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2617699999999998
Unit4,4.1,107,-2.5,990,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2531339999999888
Unit4,7.7,121,0.0,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.8008700000000003
Unit4,8.4,131,-0.7,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3430899999999999
Unit4,5.1,116,-3.1,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1246599999999999
Unit4,8.4,118,-0.2,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3222700000000001
Unit4,8.8,133,-0.3,989,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7054899999999997
Unit4,6.3,121,-3.9,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.1824499999999998
